url,source_feed,label
https://youware.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://shenailin.cn,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://aztekium.pl,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://speltips.se,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://freeorion.org,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://2helpu.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://62hadir.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://biosciencetechnology.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://finpri.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://telecentro.com.ar,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://nailcolor.work,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://logintrade.pl,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://vaillant.co.uk,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://blueland.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://openafs.org,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://nexusmusicon.com.br,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://52284y.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://eqmoos.xyz,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://lacework.bz,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://szdong.cn,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://vnn69.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://hoppinger.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://pravakupiq.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://eastplus.cn,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://paperless.com.co,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://xtv.cz,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://jglcis.ru,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://ppd.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://e-wall.net,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://tiananstone.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://fyfxy.cn,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://panda.sa,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://tigosports.com.sv,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://core2cloudx.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://myazinomobile.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://apispl.link,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://knu.kg,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://parseerror.net,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://synofin.tech,https://tranco-list.eu/top-1m.csv.zip,legitimate
