url,source_feed,label
https://bit.ly/3XYqJ4H,https://data.phishtank.com/data/online-valid.csv,phishing
https://flow.page/voxdrives,https://data.phishtank.com/data/online-valid.csv,phishing
https://ikigia.w3spaces.com/index.html,https://data.phishtank.com/data/online-valid.csv,phishing
https://t.co/lNf1gv1KdJ,https://data.phishtank.com/data/online-valid.csv,phishing
https://confirm-secure-page-100102.start.page/,https://data.phishtank.com/data/online-valid.csv,phishing
https://helpmicrosoftmx.webcindario.com/,https://data.phishtank.com/data/online-valid.csv,phishing
http://allegrolokalnie.oferta1477800.shop,https://data.phishtank.com/data/online-valid.csv,phishing
https://crtscpewxi.web.app/,https://data.phishtank.com/data/online-valid.csv,phishing
https://twint-kundenservice.web.app/1/0100018a12395df9-0788dcf2-ae30-424e-a2a9-de59255f48ab-000000/qw0f9UhltylcR7z3kREvH-cSy-w=335,https://data.phishtank.com/data/online-valid.csv,phishing
http://allegrolokalnie.oferta42539009.shop,https://data.phishtank.com/data/online-valid.csv,phishing
https://sites.google.com/view/suchanf-ragen/home,https://data.phishtank.com/data/online-valid.csv,phishing
https://docs.google.com/presentation/d/e/2PACX-1vQNCpkDTF7frCpdCsnzgXFj5_1Ac-U9UynHxBD4XnNTi0k-oMsuAFu9S3du79jLzPe0zo_7ksg_Puz9/pub?start=false&amp;loop=false&amp;delayms=3000,https://data.phishtank.com/data/online-valid.csv,phishing
https://pub-d8f7a1e4063e40e188a4080d747e45aa.r2.dev/index.html,https://data.phishtank.com/data/online-valid.csv,phishing
https://loop.hiojoo.sa.com/hlgylwz0g8satq?e1ff20122a-d0fd51ed6696872bdae9d05d1a8d75-a21352e0617fa361dd07c8c47-7dcf7964643fb5781495355db-9ac75327df2d569e36c0c6d7b-4a31ecba91afd493246cafa96/,https://data.phishtank.com/data/online-valid.csv,phishing
https://saintcreol.weebly.com/,https://data.phishtank.com/data/online-valid.csv,phishing
https://huxqkait.firebaseapp.com/,https://data.phishtank.com/data/online-valid.csv,phishing
https://q-r.to/bfP3aN,https://data.phishtank.com/data/online-valid.csv,phishing
https://us20.campaign-archive.com/?u=cde78824d6f36f9ca26b51254&id=ebeadd0e5c,https://data.phishtank.com/data/online-valid.csv,phishing
https://conuant.firebaseapp.com/,https://data.phishtank.com/data/online-valid.csv,phishing
https://bit.ly/3NTWLbO,https://data.phishtank.com/data/online-valid.csv,phishing
https://docs.google.com/presentation/d/e/2PACX-1vRP4DMSuVdvuSQpCJulwIqRdqNzpTC1adGguVYOq7mcSyAq0E1K49lL60Jxsm7mo7BBIiivPFeAjMYF/pub?start=false&amp;loop=false&amp;delayms=3000,https://data.phishtank.com/data/online-valid.csv,phishing
https://qrco.de/bfGp3p,https://data.phishtank.com/data/online-valid.csv,phishing
https://espaceclient4.godaddysites.com/,https://data.phishtank.com/data/online-valid.csv,phishing
https://docs.google.com/presentation/d/e/2PACX-1vQFo8HqZB9hHh5AF5MHEMzC_auKbrsWgBFg_2sKAMM7ncfzvhUHz5QZDm81G3N-uWySz5UCuMon1zDL/pub?start=false&loop=false&delayms=3000&slide=id.p,https://data.phishtank.com/data/online-valid.csv,phishing
https://dascuola.firebaseapp.com/,https://data.phishtank.com/data/online-valid.csv,phishing
https://share.hsforms.com/1FGbVOis_QSikUrepcdFXUgtftbd,https://data.phishtank.com/data/online-valid.csv,phishing
https://profoundwhiz.com/nhghg/bvvgg/sswbv,https://data.phishtank.com/data/online-valid.csv,phishing
https://coursier-fr-suivi.com/,https://data.phishtank.com/data/online-valid.csv,phishing
https://kinfer.wixsite.com/my-site,https://data.phishtank.com/data/online-valid.csv,phishing
https://www.rochestercontemporary.org/aruba/panel/index.php?Drhst=1#HSFDDSDFGSDFHSDFFGDFSFGERGHSDGFSDGSD,https://data.phishtank.com/data/online-valid.csv,phishing
http://cancelartupago.appbancolombia.co.hstn.me/?i=2,https://data.phishtank.com/data/online-valid.csv,phishing
https://sites.google.com/view/adrinalokafor,https://data.phishtank.com/data/online-valid.csv,phishing
https://q-r.to/bfSu2b,https://data.phishtank.com/data/online-valid.csv,phishing
https://us11.campaign-archive.com/?u=7a45f1018d5776804f2b83130&id=5a875c0bd1,https://data.phishtank.com/data/online-valid.csv,phishing
https://kiiuytfer.web.app/,https://data.phishtank.com/data/online-valid.csv,phishing
https://steamcommunllity.com/free,https://data.phishtank.com/data/online-valid.csv,phishing
https://trezzrsuite-review.vercel.app/,https://data.phishtank.com/data/online-valid.csv,phishing
https://studentfinance-help.web.app/,https://data.phishtank.com/data/online-valid.csv,phishing
https://aecontabeis.com.br/Plala.or11/Sites//index.html,https://data.phishtank.com/data/online-valid.csv,phishing
https://talktalkwebmail1.wixsite.com/my-site,https://data.phishtank.com/data/online-valid.csv,phishing
https://q-r.to/bfX3oX,https://data.phishtank.com/data/online-valid.csv,phishing
https://becxdhgd.weebly.com/,https://data.phishtank.com/data/online-valid.csv,phishing
https://docs.google.com/presentation/d/e/2PACX-1vSRZXda4eiTbuJAsJapmRVnaBzGYmbfVtq-tfiQKuCpTT5NACc5IHQycR33yQAtTx4A1dfoeGir1Gs8/pub?start=false&amp;loop=false&amp;delayms=3000,https://data.phishtank.com/data/online-valid.csv,phishing
https://mondial-achemlnement.com/,https://data.phishtank.com/data/online-valid.csv,phishing
https://bit.ly/4fgk8J1,https://data.phishtank.com/data/online-valid.csv,phishing
https://docs.google.com/presentation/d/e/2PACX-1vRH9Ou1MIUhcOuUYY6LHHj9YMmTB_rAuqxFAKkyFcAKibvhBRMsxHhIL3dQbXPOXxp_dkgAnNQrEAyL/pub?start=false&amp;loop=false&amp;delayms=3000,https://data.phishtank.com/data/online-valid.csv,phishing
https://gospolum.firebaseapp.com/,https://data.phishtank.com/data/online-valid.csv,phishing
https://l.ead.me/bfJWTu,https://data.phishtank.com/data/online-valid.csv,phishing
https://resume.io/r/zf28POahP,https://data.phishtank.com/data/online-valid.csv,phishing
https://docs.google.com/presentation/d/e/2PACX-1vRVimcAWcOdj7Js-BIPPim_pCwWwY56a_iQewPYZ2JG_CMoijUywmmwCEOkrqvbO0HLYzV-vJADt1qh/pub?start=false&amp;loop=false&amp;delayms=3000,https://data.phishtank.com/data/online-valid.csv,phishing
http://en-trezorbridgeapp.vercel.app,https://data.phishtank.com/data/online-valid.csv,phishing
https://vr2visit.com/ldme,https://data.phishtank.com/data/online-valid.csv,phishing
https://pub-cfd272b2362048b785ba717a975ec40f.r2.dev/index.html,https://data.phishtank.com/data/online-valid.csv,phishing
https://frpostale.firebaseapp.com/,https://data.phishtank.com/data/online-valid.csv,phishing
https://docs.google.com/drawings/d/11Ei3uylOMYpQFV3qk2tsvvq-7WdzabVokEQlpRMznPM/edit,https://data.phishtank.com/data/online-valid.csv,phishing
https://qrco.de/bfJNHl,https://data.phishtank.com/data/online-valid.csv,phishing
https://www.dropbox.com/scl/fi/5s1az4lo89c319l7v7l96/Securely-sign-in-with-your-email-address-to-keep-you-updated..papert?rlkey=4pori35pjk9yke2dwtb9pxynv&dl=0,https://data.phishtank.com/data/online-valid.csv,phishing
https://flowcode.com/page/attttd,https://data.phishtank.com/data/online-valid.csv,phishing
https://forms.gle/i1eBEg6CEaYRQAg67,https://data.phishtank.com/data/online-valid.csv,phishing
https://sites.google.com/view/update-currently1017/update,https://data.phishtank.com/data/online-valid.csv,phishing
https://trezorenabled.com/,https://data.phishtank.com/data/online-valid.csv,phishing
https://qrco.de/bfWrEk,https://data.phishtank.com/data/online-valid.csv,phishing
https://webmailno-logorg.weebly.com/,https://data.phishtank.com/data/online-valid.csv,phishing
https://ipfs.best-practice.se/ipfs/bafybeietdwmnpnial6v6t4fxcbkfcqtjqipbrow4zicitoo453fclsam6i,https://data.phishtank.com/data/online-valid.csv,phishing
https://webconnexion-id.ukit.me/,https://data.phishtank.com/data/online-valid.csv,phishing
https://hergzomei.firebaseapp.com/,https://data.phishtank.com/data/online-valid.csv,phishing
https://dfhdtghd.wpenginepowered.com/NO/ESPARK/,https://data.phishtank.com/data/online-valid.csv,phishing
https://sites.google.com/view/today-view-12-7-23/view,https://data.phishtank.com/data/online-valid.csv,phishing
http://flowcode.com/p/r40kstcfy?fc=0,https://data.phishtank.com/data/online-valid.csv,phishing
https://lageliveaap.gitbook.io/us/,https://data.phishtank.com/data/online-valid.csv,phishing
https://mjbopolstle.firebaseapp.com/,https://data.phishtank.com/data/online-valid.csv,phishing
https://etc-bsahip.com/login,https://data.phishtank.com/data/online-valid.csv,phishing
https://nghmghnfgnfg.boxmode.io/,https://data.phishtank.com/data/online-valid.csv,phishing
https://new.express.adobe.com/webpage/bZfRWu5H3aKIr,https://data.phishtank.com/data/online-valid.csv,phishing
https://qpumuaeh.web.app/,https://data.phishtank.com/data/online-valid.csv,phishing
https://share-eu1.hsforms.com/10FCf6LRWQ3GUk3kuKYx__g2evog2,https://data.phishtank.com/data/online-valid.csv,phishing
https://shinigamilayte1234.clickfunnels.com/squeeze-pagefzszdxlk,https://data.phishtank.com/data/online-valid.csv,phishing
https://bit.ly/46loCdp,https://data.phishtank.com/data/online-valid.csv,phishing
https://docs.google.com/presentation/d/e/2PACX-1vTGeU7Vvxzy3IJApK2kckXV7vEaRq4kOsupw94UfeP5B_GoAUUOqKNY9D9hZWu--IJeQ-0-bnZkvCJ1/pub?start=false&loop=false&delayms=3000,https://data.phishtank.com/data/online-valid.csv,phishing
https://docs.google.com/drawings/d/1BBFs3cTkZEU50-bN7v58Z1R_szvT75x8UijiasYvXAs/edit,https://data.phishtank.com/data/online-valid.csv,phishing
https://tinyurl.com/3wm4pkcf,https://data.phishtank.com/data/online-valid.csv,phishing
http://topambernames.com/,https://data.phishtank.com/data/online-valid.csv,phishing
https://harper-construcution.myportfolio.com/,https://data.phishtank.com/data/online-valid.csv,phishing
https://www.dropbox.com/scl/fi/ow75fb8iti43rcyj237ay/BT-Broadband.paper?rlkey=u34sc2momo55164g4hpvh1pcq&dl=0,https://data.phishtank.com/data/online-valid.csv,phishing
https://h7.kiidmop8.sa.com/js/webmail.aruba.it/user/login/confirm_your_account/aruba/ajax_mail/client.mailbox/cms/,https://data.phishtank.com/data/online-valid.csv,phishing
https://myaccountnetworksolutionsmylogin.weebly.com/,https://data.phishtank.com/data/online-valid.csv,phishing
https://eipc.ca-bretagne.oktave.co/login,https://data.phishtank.com/data/online-valid.csv,phishing
https://us4.campaign-archive.com/?u=a41a0376fa1d3f1f68055a2c4&id=a360992c3f,https://data.phishtank.com/data/online-valid.csv,phishing
https://urlz.fr/uSIK,https://data.phishtank.com/data/online-valid.csv,phishing
