url,source_feed,label
https://ipd-otto.de,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://wmmail.ru,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://tapbots.social,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://saborintenso.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://apraxia-kids.org,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://waplusapks.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://bergfreunde.it,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://jbzoimg.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://lewes-eastbourne.gov.uk,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://mshome.net,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://tjswzl.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://mall.hr,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://mzuzdk.cn,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://immunotec.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://lesk.ru,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://thesoundofvinyl.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://1co88.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://modelslab.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://appalachianwireless.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://clubnikajoy.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://adi19.ru,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://hadassah.org,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://hyperclick.ru,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://swichnow.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://taboohome.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://graphicriver.net,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://scrumstudy.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://greenbone.net,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://academiccloud.de,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://hyperessays.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://sex-shop69.hu,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://minotruyenff.xyz,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://monodukuri-hojo.jp,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://dacaibird.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://postmark.net,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://radiocompany.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://lutbox.net,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://hostdns.pl,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://coverage.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://keaprogram.gr,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://kickslounge.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://biyazilim.net,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://medteam.cn,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://swcombine.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://toyota-tomsk.ru,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://vulkanvegasspiele.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://ssearenabelfast.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://ccgateway.net,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://ucekikehi.org,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://chicken2play.club,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://trylesbianporn.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://onecart.co.za,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://bstn.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://petesfresh.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://verdampftnochmal.de,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://intimesoft.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://voltlighting.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://litlyx.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://dobrowin88.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://cleardigitalmedia.net,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://zyen.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://info.go.th,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://lavantgardiste.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://ceynet.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://getibo.com,https://tranco-list.eu/top-1m.csv.zip,legitimate
https://kissuomo.it,https://tranco-list.eu/top-1m.csv.zip,legitimate
