url,source_feed,label
https://qrco.de/bfFBOG,https://data.phishtank.com/data/online-valid.csv,phishing
https://rebrand.ly/76df73,https://data.phishtank.com/data/online-valid.csv,phishing
https://docs.google.com/presentation/d/e/2PACX-1vR-QYloND8w5LWoEBkvWY7xFAE6BgfzSOcFOVrp7s5W2AtBzJzD7iXQlyP2XAfSpAHcWLGhEU_mHhp1/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,https://data.phishtank.com/data/online-valid.csv,phishing
https://hometrade-nomura.jml8dk.top/brkbjmbp/,https://data.phishtank.com/data/online-valid.csv,phishing
https://q-r.to/bfJaEL,https://data.phishtank.com/data/online-valid.csv,phishing
https://frkytw.web.app/,https://data.phishtank.com/data/online-valid.csv,phishing
https://trezor-wallet-login-eo.pages.dev/,https://data.phishtank.com/data/online-valid.csv,phishing
https://docs.google.com/presentation/d/e/2PACX-1vS1zCCJgkDXCdZ9kM4PKFkn4DhTkACisk3msnEoAhNJASU6v9TkgyGzomKsBCkG94InWuPjodzZyU7K/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,https://data.phishtank.com/data/online-valid.csv,phishing
https://vodka1r.weebly.com/,https://data.phishtank.com/data/online-valid.csv,phishing
https://fr-microcko.firebaseapp.com/,https://data.phishtank.com/data/online-valid.csv,phishing
https://q-r.to/bfYwVW,https://data.phishtank.com/data/online-valid.csv,phishing
https://www.flowcode.com/page/bt-redir2broadband393939,https://data.phishtank.com/data/online-valid.csv,phishing
https://travel-guardians.web.app/,https://data.phishtank.com/data/online-valid.csv,phishing
https://docs.google.com/presentation/d/e/2PACX-1vQPS2cF7SDQjxK5cNZyzaOdWNls6kMoCtsLSZXfGUe9qpKNObdq-p-lBe5SNO58RA5ogiH9PdoZBTmO/pub?start=false&amp;loop=false&amp;delayms=3000,https://data.phishtank.com/data/online-valid.csv,phishing
https://q-r.to/bfXXK5,https://data.phishtank.com/data/online-valid.csv,phishing
https://us17.campaign-archive.com/?u=8945614cd38f5a9cdc20232f8&id=e0be02752d,https://data.phishtank.com/data/online-valid.csv,phishing
https://bit.ly/4bxXdGc,https://data.phishtank.com/data/online-valid.csv,phishing
https://aaaaatttttttmail.boxmode.io/,https://data.phishtank.com/data/online-valid.csv,phishing
https://ipfs.best-practice.se/ipfs/bafybeig3kiicfpwhrfbubmfznvdn7kxv6dit5eyy7wpxsvrkdg7ipwukti/link.html,https://data.phishtank.com/data/online-valid.csv,phishing
https://www-lockers-mercredi.com/,https://data.phishtank.com/data/online-valid.csv,phishing
https://l.ead.me/bfIljD,https://data.phishtank.com/data/online-valid.csv,phishing
https://teamnaoki.com/cid-82042-eid-153582,https://data.phishtank.com/data/online-valid.csv,phishing
